 v-sweep         v(v1)           v(v2)           v(vout)        
 7.00000000e-02  7.00000000e-02  1.20000000e+00  1.51385644e-04 
 8.00000000e-02  8.00000000e-02  1.20000000e+00  1.61765588e-04 
 9.00000000e-02  9.00000000e-02  1.20000000e+00  1.72631753e-04 
 1.00000000e-01  1.00000000e-01  1.20000000e+00  1.83987090e-04 
 1.10000000e-01  1.10000000e-01  1.20000000e+00  1.95831562e-04 
 1.20000000e-01  1.20000000e-01  1.20000000e+00  2.08175155e-04 
 1.30000000e-01  1.30000000e-01  1.20000000e+00  2.21014172e-04 
 1.40000000e-01  1.40000000e-01  1.20000000e+00  2.34347286e-04 
 1.50000000e-01  1.50000000e-01  1.20000000e+00  2.48177684e-04 
 1.60000000e-01  1.60000000e-01  1.20000000e+00  2.62506622e-04 
 1.70000000e-01  1.70000000e-01  1.20000000e+00  2.77327283e-04 
 1.80000000e-01  1.80000000e-01  1.20000000e+00  2.92642393e-04 
 1.90000000e-01  1.90000000e-01  1.20000000e+00  3.08446860e-04 
 2.00000000e-01  2.00000000e-01  1.20000000e+00  3.24743456e-04 
 2.10000000e-01  2.10000000e-01  1.20000000e+00  3.41518549e-04 
 2.20000000e-01  2.20000000e-01  1.20000000e+00  3.58783164e-04 
 2.30000000e-01  2.30000000e-01  1.20000000e+00  3.76522874e-04 
 2.40000000e-01  2.40000000e-01  1.20000000e+00  3.94743885e-04 
 2.50000000e-01  2.50000000e-01  1.20000000e+00  4.13434316e-04 
 2.60000000e-01  2.60000000e-01  1.20000000e+00  4.32600167e-04 
 2.70000000e-01  2.70000000e-01  1.20000000e+00  4.52225905e-04 
 2.80000000e-01  2.80000000e-01  1.20000000e+00  4.72319887e-04 
 2.90000000e-01  2.90000000e-01  1.20000000e+00  4.92873952e-04 
 3.00000000e-01  3.00000000e-01  1.20000000e+00  5.13886799e-04 
 3.10000000e-01  3.10000000e-01  1.20000000e+00  5.35356527e-04 
 3.20000000e-01  3.20000000e-01  1.20000000e+00  5.57284150e-04 
 3.30000000e-01  3.30000000e-01  1.20000000e+00  5.79662020e-04 
 3.40000000e-01  3.40000000e-01  1.20000000e+00  6.02489215e-04 
 3.50000000e-01  3.50000000e-01  1.20000000e+00  6.25769599e-04 
 3.60000000e-01  3.60000000e-01  1.20000000e+00  6.49501939e-04 
 3.70000000e-01  3.70000000e-01  1.20000000e+00  6.73677966e-04 
 3.80000000e-01  3.80000000e-01  1.20000000e+00  6.98305443e-04 
 3.90000000e-01  3.90000000e-01  1.20000000e+00  7.23386694e-04 
 4.00000000e-01  4.00000000e-01  1.20000000e+00  7.48922061e-04 
 4.10000000e-01  4.10000000e-01  1.20000000e+00  7.74910400e-04 
 4.20000000e-01  4.20000000e-01  1.20000000e+00  8.01353101e-04 
 4.30000000e-01  4.30000000e-01  1.20000000e+00  8.28265207e-04 
 4.40000000e-01  4.40000000e-01  1.20000000e+00  8.55632859e-04 
 4.50000000e-01  4.50000000e-01  1.20000000e+00  8.83475563e-04 
 4.60000000e-01  4.60000000e-01  1.20000000e+00  9.11787809e-04 
 4.70000000e-01  4.70000000e-01  1.20000000e+00  9.40586866e-04 
 4.80000000e-01  4.80000000e-01  1.20000000e+00  9.69873802e-04 
 4.90000000e-01  4.90000000e-01  1.20000000e+00  9.99657729e-04 
 5.00000000e-01  5.00000000e-01  1.20000000e+00  1.02994939e-03 
 5.10000000e-01  5.10000000e-01  1.20000000e+00  1.06075840e-03 
 5.20000000e-01  5.20000000e-01  1.20000000e+00  1.09209837e-03 
 5.30000000e-01  5.30000000e-01  1.20000000e+00  1.12398672e-03 
 5.40000000e-01  5.40000000e-01  1.20000000e+00  1.15643360e-03 
 5.50000000e-01  5.50000000e-01  1.20000000e+00  1.18945665e-03 
 5.60000000e-01  5.60000000e-01  1.20000000e+00  1.22308228e-03 
 5.70000000e-01  5.70000000e-01  1.20000000e+00  1.25732364e-03 
 5.80000000e-01  5.80000000e-01  1.20000000e+00  1.29221338e-03 
 5.90000000e-01  5.90000000e-01  1.20000000e+00  1.32777831e-03 
 6.00000000e-01  6.00000000e-01  1.20000000e+00  1.36405170e-03 
 6.10000000e-01  6.10000000e-01  1.20000000e+00  1.40107008e-03 
 6.20000000e-01  6.20000000e-01  1.20000000e+00  1.43887227e-03 
 6.30000000e-01  6.30000000e-01  1.20000000e+00  1.47750718e-03 
 6.40000000e-01  6.40000000e-01  1.20000000e+00  1.51704602e-03 
 6.50000000e-01  6.50000000e-01  1.20000000e+00  1.55753643e-03 
 6.60000000e-01  6.60000000e-01  1.20000000e+00  1.59906301e-03 
 6.70000000e-01  6.70000000e-01  1.20000000e+00  1.64170997e-03 
 6.80000000e-01  6.80000000e-01  1.20000000e+00  1.68558661e-03 
 6.90000000e-01  6.90000000e-01  1.20000000e+00  1.73082526e-03 
 7.00000000e-01  7.00000000e-01  1.20000000e+00  1.77756863e-03 
 7.10000000e-01  7.10000000e-01  1.20000000e+00  1.82601476e-03 
 7.20000000e-01  7.20000000e-01  1.20000000e+00  1.87637646e-03 
 7.30000000e-01  7.30000000e-01  1.20000000e+00  1.92894652e-03 
 7.40000000e-01  7.40000000e-01  1.20000000e+00  1.98406937e-03 
 7.50000000e-01  7.50000000e-01  1.20000000e+00  2.04219539e-03 
 7.60000000e-01  7.60000000e-01  1.20000000e+00  2.10389546e-03 
 7.70000000e-01  7.70000000e-01  1.20000000e+00  2.16990664e-03 
 7.80000000e-01  7.80000000e-01  1.20000000e+00  2.24121070e-03 
 7.90000000e-01  7.90000000e-01  1.20000000e+00  2.31910887e-03 
 8.00000000e-01  8.00000000e-01  1.20000000e+00  2.40535559e-03 
 8.10000000e-01  8.10000000e-01  1.20000000e+00  2.50238494e-03 
 8.20000000e-01  8.20000000e-01  1.20000000e+00  2.61357606e-03 
 8.30000000e-01  8.30000000e-01  1.20000000e+00  2.74372970e-03 
 8.40000000e-01  8.40000000e-01  1.20000000e+00  2.89972486e-03 
 8.50000000e-01  8.50000000e-01  1.20000000e+00  3.09152770e-03 
 8.60000000e-01  8.60000000e-01  1.20000000e+00  3.33360080e-03 
 8.70000000e-01  8.70000000e-01  1.20000000e+00  3.64675546e-03 
 8.80000000e-01  8.80000000e-01  1.20000000e+00  4.06010342e-03 
 8.90000000e-01  8.90000000e-01  1.20000000e+00  4.61216693e-03 
 9.00000000e-01  9.00000000e-01  1.20000000e+00  5.34944832e-03 
 9.10000000e-01  9.10000000e-01  1.20000000e+00  6.32066108e-03 
 9.20000000e-01  9.20000000e-01  1.20000000e+00  7.56746385e-03 
 9.30000000e-01  9.30000000e-01  1.20000000e+00  9.11593657e-03 
 9.40000000e-01  9.40000000e-01  1.20000000e+00  1.09736699e-02 
 9.50000000e-01  9.50000000e-01  1.20000000e+00  1.31331883e-02 
 9.60000000e-01  9.60000000e-01  1.20000000e+00  1.55788148e-02 
 9.70000000e-01  9.70000000e-01  1.20000000e+00  1.82933165e-02 
 9.80000000e-01  9.80000000e-01  1.20000000e+00  2.12628990e-02 
 9.90000000e-01  9.90000000e-01  1.20000000e+00  2.44805646e-02 
 1.00000000e+00  1.00000000e+00  1.20000000e+00  2.79484201e-02 
 1.01000000e+00  1.01000000e+00  1.20000000e+00  3.16794954e-02 
 1.02000000e+00  1.02000000e+00  1.20000000e+00  3.56994759e-02 
 1.03000000e+00  1.03000000e+00  1.20000000e+00  4.00482383e-02 
 1.04000000e+00  1.04000000e+00  1.20000000e+00  4.47812537e-02 
 1.05000000e+00  1.05000000e+00  1.20000000e+00  4.99697534e-02 
 1.06000000e+00  1.06000000e+00  1.20000000e+00  5.56989513e-02 
 1.07000000e+00  1.07000000e+00  1.20000000e+00  6.20619709e-02 
 1.08000000e+00  1.08000000e+00  1.20000000e+00  6.91485203e-02 
 1.09000000e+00  1.09000000e+00  1.20000000e+00  7.70304955e-02 
 1.10000000e+00  1.10000000e+00  1.20000000e+00  8.57522472e-02 
 1.11000000e+00  1.11000000e+00  1.20000000e+00  9.53425892e-02 
 1.12000000e+00  1.12000000e+00  1.20000000e+00  1.05870154e-01 
 1.13000000e+00  1.13000000e+00  1.20000000e+00  1.17578671e-01 
 1.14000000e+00  1.14000000e+00  1.20000000e+00  1.31236302e-01 
 1.15000000e+00  1.15000000e+00  1.20000000e+00  1.49935144e-01 
 1.16000000e+00  1.16000000e+00  1.20000000e+00  1.89397799e-01 
 1.17000000e+00  1.17000000e+00  1.20000000e+00  3.27362532e-01 
 1.18000000e+00  1.18000000e+00  1.20000000e+00  5.50254526e-01 
 1.19000000e+00  1.19000000e+00  1.20000000e+00  7.67725009e-01 
 1.20000000e+00  1.20000000e+00  1.20000000e+00  9.51318938e-01 
 1.21000000e+00  1.21000000e+00  1.20000000e+00  1.09846711e+00 
 1.22000000e+00  1.22000000e+00  1.20000000e+00  1.21230492e+00 
 1.23000000e+00  1.23000000e+00  1.20000000e+00  1.29832060e+00 
 1.24000000e+00  1.24000000e+00  1.20000000e+00  1.36208552e+00 
 1.25000000e+00  1.25000000e+00  1.20000000e+00  1.40864402e+00 
 1.26000000e+00  1.26000000e+00  1.20000000e+00  1.44225016e+00 
 1.27000000e+00  1.27000000e+00  1.20000000e+00  1.46631203e+00 
 1.28000000e+00  1.28000000e+00  1.20000000e+00  1.48345351e+00 
 1.29000000e+00  1.29000000e+00  1.20000000e+00  1.49565171e+00 
 1.30000000e+00  1.30000000e+00  1.20000000e+00  1.50435914e+00 
 1.31000000e+00  1.31000000e+00  1.20000000e+00  1.51060182e+00 
 1.32000000e+00  1.32000000e+00  1.20000000e+00  1.51509780e+00 
 1.33000000e+00  1.33000000e+00  1.20000000e+00  1.51835210e+00 
 1.34000000e+00  1.34000000e+00  1.20000000e+00  1.52073470e+00 
 1.35000000e+00  1.35000000e+00  1.20000000e+00  1.52246111e+00 
 1.36000000e+00  1.36000000e+00  1.20000000e+00  1.52372533e+00 
 1.37000000e+00  1.37000000e+00  1.20000000e+00  1.52466137e+00 
 1.38000000e+00  1.38000000e+00  1.20000000e+00  1.52535279e+00 
 1.39000000e+00  1.39000000e+00  1.20000000e+00  1.52585431e+00 
 1.40000000e+00  1.40000000e+00  1.20000000e+00  1.52622058e+00 
 1.41000000e+00  1.41000000e+00  1.20000000e+00  1.52649483e+00 
 1.42000000e+00  1.42000000e+00  1.20000000e+00  1.52670352e+00 
 1.43000000e+00  1.43000000e+00  1.20000000e+00  1.52685046e+00 
 1.44000000e+00  1.44000000e+00  1.20000000e+00  1.52695604e+00 
 1.45000000e+00  1.45000000e+00  1.20000000e+00  1.52703599e+00 
 1.46000000e+00  1.46000000e+00  1.20000000e+00  1.52710304e+00 
 1.47000000e+00  1.47000000e+00  1.20000000e+00  1.52714200e+00 
 1.48000000e+00  1.48000000e+00  1.20000000e+00  1.52716933e+00 
 1.49000000e+00  1.49000000e+00  1.20000000e+00  1.52719679e+00 
 1.50000000e+00  1.50000000e+00  1.20000000e+00  1.52720953e+00 
 1.51000000e+00  1.51000000e+00  1.20000000e+00  1.52722449e+00 
 1.52000000e+00  1.52000000e+00  1.20000000e+00  1.52723217e+00 
 1.53000000e+00  1.53000000e+00  1.20000000e+00  1.52723533e+00 
 1.54000000e+00  1.54000000e+00  1.20000000e+00  1.52723706e+00 
 1.55000000e+00  1.55000000e+00  1.20000000e+00  1.52723709e+00 
 1.56000000e+00  1.56000000e+00  1.20000000e+00  1.52724142e+00 
 1.57000000e+00  1.57000000e+00  1.20000000e+00  1.52724704e+00 
 1.58000000e+00  1.58000000e+00  1.20000000e+00  1.52723659e+00 
 1.59000000e+00  1.59000000e+00  1.20000000e+00  1.52722979e+00 
 1.60000000e+00  1.60000000e+00  1.20000000e+00  1.52723647e+00 
 1.61000000e+00  1.61000000e+00  1.20000000e+00  1.52722971e+00 
 1.62000000e+00  1.62000000e+00  1.20000000e+00  1.52722696e+00 
 1.63000000e+00  1.63000000e+00  1.20000000e+00  1.52722251e+00 
 1.64000000e+00  1.64000000e+00  1.20000000e+00  1.52721620e+00 
 1.65000000e+00  1.65000000e+00  1.20000000e+00  1.52720936e+00 
 1.66000000e+00  1.66000000e+00  1.20000000e+00  1.52721435e+00 
 1.67000000e+00  1.67000000e+00  1.20000000e+00  1.52720487e+00 
 1.68000000e+00  1.68000000e+00  1.20000000e+00  1.52719998e+00 
 1.69000000e+00  1.69000000e+00  1.20000000e+00  1.52719633e+00 
 1.70000000e+00  1.70000000e+00  1.20000000e+00  1.52718624e+00 
 1.71000000e+00  1.71000000e+00  1.20000000e+00  1.52717666e+00 
 1.72000000e+00  1.72000000e+00  1.20000000e+00  1.52717782e+00 
 1.73000000e+00  1.73000000e+00  1.20000000e+00  1.52716991e+00 
 1.74000000e+00  1.74000000e+00  1.20000000e+00  1.52716055e+00 
 1.75000000e+00  1.75000000e+00  1.20000000e+00  1.52714866e+00 
 1.76000000e+00  1.76000000e+00  1.20000000e+00  1.52714166e+00 
 1.77000000e+00  1.77000000e+00  1.20000000e+00  1.52713254e+00 
 1.78000000e+00  1.78000000e+00  1.20000000e+00  1.52712264e+00 
 1.79000000e+00  1.79000000e+00  1.20000000e+00  1.52711536e+00 
 1.80000000e+00  1.80000000e+00  1.20000000e+00  1.52709967e+00 
