 v-sweep         v(V2)           v(Vout)        
 1.07900000e+00  9.00000000e-01  1.79346745e+00 
 1.08000000e+00  9.00000000e-01  1.79348445e+00 
 1.08100000e+00  9.00000000e-01  1.79350106e+00 
 1.08200000e+00  9.00000000e-01  1.79351727e+00 
 1.08300000e+00  9.00000000e-01  1.79353309e+00 
 1.08400000e+00  9.00000000e-01  1.79354853e+00 
 1.08500000e+00  9.00000000e-01  1.79356361e+00 
 1.08600000e+00  9.00000000e-01  1.79357833e+00 
 1.08700000e+00  9.00000000e-01  1.79359269e+00 
 1.08800000e+00  9.00000000e-01  1.79360671e+00 
 1.08900000e+00  9.00000000e-01  1.79362039e+00 
 1.09000000e+00  9.00000000e-01  1.79363374e+00 
 1.09100000e+00  9.00000000e-01  1.79364677e+00 
 1.09200000e+00  9.00000000e-01  1.79365948e+00 
 1.09300000e+00  9.00000000e-01  1.79367188e+00 
 1.09400000e+00  9.00000000e-01  1.79368398e+00 
 1.09500000e+00  9.00000000e-01  1.79369578e+00 
 1.09600000e+00  9.00000000e-01  1.79370730e+00 
 1.09700000e+00  9.00000000e-01  1.79371853e+00 
 1.09800000e+00  9.00000000e-01  1.79372949e+00 
 1.09900000e+00  9.00000000e-01  1.79374018e+00 
 1.10000000e+00  9.00000000e-01  1.79375060e+00 
 1.10100000e+00  9.00000000e-01  1.79376076e+00 
 1.10200000e+00  9.00000000e-01  1.79377068e+00 
 1.10300000e+00  9.00000000e-01  1.79378034e+00 
 1.10400000e+00  9.00000000e-01  1.79378977e+00 
 1.10500000e+00  9.00000000e-01  1.79379896e+00 
 1.10600000e+00  9.00000000e-01  1.79380792e+00 
 1.10700000e+00  9.00000000e-01  1.79381666e+00 
 1.10800000e+00  9.00000000e-01  1.79382518e+00 
 1.10900000e+00  9.00000000e-01  1.79383348e+00 
 1.11000000e+00  9.00000000e-01  1.79384157e+00 
 1.11100000e+00  9.00000000e-01  1.79384947e+00 
 1.11200000e+00  9.00000000e-01  1.79385715e+00 
 1.11300000e+00  9.00000000e-01  1.79386465e+00 
 1.11400000e+00  9.00000000e-01  1.79387195e+00 
 1.11500000e+00  9.00000000e-01  1.79387907e+00 
 1.11600000e+00  9.00000000e-01  1.79388602e+00 
 1.11700000e+00  9.00000000e-01  1.79389277e+00 
 1.11800000e+00  9.00000000e-01  1.79389936e+00 
 1.11900000e+00  9.00000000e-01  1.79390578e+00 
 1.12000000e+00  9.00000000e-01  1.79391203e+00 
 1.12100000e+00  9.00000000e-01  1.79391813e+00 
 1.12200000e+00  9.00000000e-01  1.79392406e+00 
 1.12300000e+00  9.00000000e-01  1.79392984e+00 
 1.12400000e+00  9.00000000e-01  1.79393547e+00 
 1.12500000e+00  9.00000000e-01  1.79394096e+00 
 1.12600000e+00  9.00000000e-01  1.79394630e+00 
 1.12700000e+00  9.00000000e-01  1.79395151e+00 
 1.12800000e+00  9.00000000e-01  1.79395657e+00 
 1.12900000e+00  9.00000000e-01  1.79396151e+00 
 1.13000000e+00  9.00000000e-01  1.79396632e+00 
 1.13100000e+00  9.00000000e-01  1.79397100e+00 
 1.13200000e+00  9.00000000e-01  1.79397555e+00 
 1.13300000e+00  9.00000000e-01  1.79397999e+00 
 1.13400000e+00  9.00000000e-01  1.79398431e+00 
 1.13500000e+00  9.00000000e-01  1.79398851e+00 
 1.13600000e+00  9.00000000e-01  1.79399261e+00 
 1.13700000e+00  9.00000000e-01  1.79399660e+00 
 1.13800000e+00  9.00000000e-01  1.79400048e+00 
 1.13900000e+00  9.00000000e-01  1.79400426e+00 
 1.14000000e+00  9.00000000e-01  1.79400794e+00 
 1.14100000e+00  9.00000000e-01  1.79401152e+00 
 1.14200000e+00  9.00000000e-01  1.79401500e+00 
 1.14300000e+00  9.00000000e-01  1.79401839e+00 
 1.14400000e+00  9.00000000e-01  1.79402169e+00 
 1.14500000e+00  9.00000000e-01  1.79402490e+00 
 1.14600000e+00  9.00000000e-01  1.79402802e+00 
 1.14700000e+00  9.00000000e-01  1.79403107e+00 
 1.14800000e+00  9.00000000e-01  1.79403402e+00 
 1.14900000e+00  9.00000000e-01  1.79403690e+00 
 1.15000000e+00  9.00000000e-01  1.79403970e+00 
 1.15100000e+00  9.00000000e-01  1.79404242e+00 
 1.15200000e+00  9.00000000e-01  1.79404507e+00 
 1.15300000e+00  9.00000000e-01  1.79404766e+00 
 1.15400000e+00  9.00000000e-01  1.79405017e+00 
 1.15500000e+00  9.00000000e-01  1.79405261e+00 
 1.15600000e+00  9.00000000e-01  1.79405498e+00 
 1.15700000e+00  9.00000000e-01  1.79405729e+00 
 1.15800000e+00  9.00000000e-01  1.79405954e+00 
 1.15900000e+00  9.00000000e-01  1.79406173e+00 
 1.16000000e+00  9.00000000e-01  1.79406385e+00 
 1.16100000e+00  9.00000000e-01  1.79406592e+00 
 1.16200000e+00  9.00000000e-01  1.79406793e+00 
 1.16300000e+00  9.00000000e-01  1.79406988e+00 
 1.16400000e+00  9.00000000e-01  1.79407179e+00 
 1.16500000e+00  9.00000000e-01  1.79407363e+00 
 1.16600000e+00  9.00000000e-01  1.79407543e+00 
 1.16700000e+00  9.00000000e-01  1.79407718e+00 
 1.16800000e+00  9.00000000e-01  1.79407888e+00 
 1.16900000e+00  9.00000000e-01  1.79408054e+00 
 1.17000000e+00  9.00000000e-01  1.79408214e+00 
 1.17100000e+00  9.00000000e-01  1.79408370e+00 
 1.17200000e+00  9.00000000e-01  1.79408522e+00 
 1.17300000e+00  9.00000000e-01  1.79408670e+00 
 1.17400000e+00  9.00000000e-01  1.79408813e+00 
 1.17500000e+00  9.00000000e-01  1.79408952e+00 
 1.17600000e+00  9.00000000e-01  1.79409088e+00 
 1.17700000e+00  9.00000000e-01  1.79409220e+00 
 1.17800000e+00  9.00000000e-01  1.79409348e+00 
 1.17900000e+00  9.00000000e-01  1.79409473e+00 
 1.18000000e+00  9.00000000e-01  1.79409594e+00 
 1.18100000e+00  9.00000000e-01  1.79409712e+00 
 1.18200000e+00  9.00000000e-01  1.79409826e+00 
 1.18300000e+00  9.00000000e-01  1.79409937e+00 
 1.18400000e+00  9.00000000e-01  1.79410046e+00 
 1.18500000e+00  9.00000000e-01  1.79410150e+00 
 1.18600000e+00  9.00000000e-01  1.79410252e+00 
 1.18700000e+00  9.00000000e-01  1.79410351e+00 
 1.18800000e+00  9.00000000e-01  1.79410448e+00 
 1.18900000e+00  9.00000000e-01  1.79410541e+00 
 1.19000000e+00  9.00000000e-01  1.79410633e+00 
 1.19100000e+00  9.00000000e-01  1.79410721e+00 
 1.19200000e+00  9.00000000e-01  1.79410807e+00 
 1.19300000e+00  9.00000000e-01  1.79410890e+00 
 1.19400000e+00  9.00000000e-01  1.79410971e+00 
 1.19500000e+00  9.00000000e-01  1.79411051e+00 
 1.19600000e+00  9.00000000e-01  1.79411127e+00 
 1.19700000e+00  9.00000000e-01  1.79411201e+00 
 1.19800000e+00  9.00000000e-01  1.79411273e+00 
 1.19900000e+00  9.00000000e-01  1.79411344e+00 
 1.20000000e+00  9.00000000e-01  1.79411412e+00 
 1.20100000e+00  9.00000000e-01  1.79411478e+00 
 1.20200000e+00  9.00000000e-01  1.79411543e+00 
 1.20300000e+00  9.00000000e-01  1.79411605e+00 
 1.20400000e+00  9.00000000e-01  1.79411665e+00 
 1.20500000e+00  9.00000000e-01  1.79411725e+00 
 1.20600000e+00  9.00000000e-01  1.79411782e+00 
 1.20700000e+00  9.00000000e-01  1.79411837e+00 
 1.20800000e+00  9.00000000e-01  1.79411892e+00 
 1.20900000e+00  9.00000000e-01  1.79411945e+00 
 1.21000000e+00  9.00000000e-01  1.79411995e+00 
 1.21100000e+00  9.00000000e-01  1.79412045e+00 
 1.21200000e+00  9.00000000e-01  1.79412092e+00 
 1.21300000e+00  9.00000000e-01  1.79412139e+00 
 1.21400000e+00  9.00000000e-01  1.79412185e+00 
 1.21500000e+00  9.00000000e-01  1.79412229e+00 
 1.21600000e+00  9.00000000e-01  1.79412271e+00 
 1.21700000e+00  9.00000000e-01  1.79412313e+00 
 1.21800000e+00  9.00000000e-01  1.79412353e+00 
 1.21900000e+00  9.00000000e-01  1.79412393e+00 
 1.22000000e+00  9.00000000e-01  1.79412431e+00 
 1.22100000e+00  9.00000000e-01  1.79412468e+00 
 1.22200000e+00  9.00000000e-01  1.79412504e+00 
 1.22300000e+00  9.00000000e-01  1.79412538e+00 
 1.22400000e+00  9.00000000e-01  1.79412572e+00 
 1.22500000e+00  9.00000000e-01  1.79412605e+00 
 1.22600000e+00  9.00000000e-01  1.79412637e+00 
 1.22700000e+00  9.00000000e-01  1.79412668e+00 
 1.22800000e+00  9.00000000e-01  1.79412698e+00 
 1.22900000e+00  9.00000000e-01  1.79412727e+00 
 1.23000000e+00  9.00000000e-01  1.79412756e+00 
 1.23100000e+00  9.00000000e-01  1.79412783e+00 
 1.23200000e+00  9.00000000e-01  1.79412810e+00 
 1.23300000e+00  9.00000000e-01  1.79412835e+00 
 1.23400000e+00  9.00000000e-01  1.79412861e+00 
 1.23500000e+00  9.00000000e-01  1.79412885e+00 
 1.23600000e+00  9.00000000e-01  1.79412910e+00 
 1.23700000e+00  9.00000000e-01  1.79412932e+00 
 1.23800000e+00  9.00000000e-01  1.79412954e+00 
 1.23900000e+00  9.00000000e-01  1.79412976e+00 
 1.24000000e+00  9.00000000e-01  1.79412997e+00 
 1.24100000e+00  9.00000000e-01  1.79413018e+00 
 1.24200000e+00  9.00000000e-01  1.79413038e+00 
 1.24300000e+00  9.00000000e-01  1.79413057e+00 
 1.24400000e+00  9.00000000e-01  1.79413075e+00 
 1.24500000e+00  9.00000000e-01  1.79413094e+00 
 1.24600000e+00  9.00000000e-01  1.79413112e+00 
 1.24700000e+00  9.00000000e-01  1.79413129e+00 
 1.24800000e+00  9.00000000e-01  1.79413145e+00 
 1.24900000e+00  9.00000000e-01  1.79413161e+00 
 1.25000000e+00  9.00000000e-01  1.79413177e+00 
 1.25100000e+00  9.00000000e-01  1.79413192e+00 
 1.25200000e+00  9.00000000e-01  1.79413207e+00 
 1.25300000e+00  9.00000000e-01  1.79413221e+00 
 1.25400000e+00  9.00000000e-01  1.79413235e+00 
 1.25500000e+00  9.00000000e-01  1.79413249e+00 
 1.25600000e+00  9.00000000e-01  1.79413262e+00 
 1.25700000e+00  9.00000000e-01  1.79413274e+00 
 1.25800000e+00  9.00000000e-01  1.79413287e+00 
 1.25900000e+00  9.00000000e-01  1.79413299e+00 
 1.26000000e+00  9.00000000e-01  1.79413310e+00 
 1.26100000e+00  9.00000000e-01  1.79413322e+00 
 1.26200000e+00  9.00000000e-01  1.79413333e+00 
 1.26300000e+00  9.00000000e-01  1.79413343e+00 
 1.26400000e+00  9.00000000e-01  1.79413354e+00 
 1.26500000e+00  9.00000000e-01  1.79413363e+00 
 1.26600000e+00  9.00000000e-01  1.79413373e+00 
 1.26700000e+00  9.00000000e-01  1.79413383e+00 
 1.26800000e+00  9.00000000e-01  1.79413392e+00 
 1.26900000e+00  9.00000000e-01  1.79413401e+00 
 1.27000000e+00  9.00000000e-01  1.79413409e+00 
 1.27100000e+00  9.00000000e-01  1.79413418e+00 
 1.27200000e+00  9.00000000e-01  1.79413426e+00 
 1.27300000e+00  9.00000000e-01  1.79413434e+00 
 1.27400000e+00  9.00000000e-01  1.79413441e+00 
 1.27500000e+00  9.00000000e-01  1.79413449e+00 
 1.27600000e+00  9.00000000e-01  1.79413455e+00 
 1.27700000e+00  9.00000000e-01  1.79413463e+00 
 1.27800000e+00  9.00000000e-01  1.79413469e+00 
 1.27900000e+00  9.00000000e-01  1.79413476e+00 
 1.28000000e+00  9.00000000e-01  1.79413483e+00 
 1.28100000e+00  9.00000000e-01  1.79413489e+00 
 1.28200000e+00  9.00000000e-01  1.79413495e+00 
 1.28300000e+00  9.00000000e-01  1.79413500e+00 
 1.28400000e+00  9.00000000e-01  1.79413506e+00 
 1.28500000e+00  9.00000000e-01  1.79413512e+00 
 1.28600000e+00  9.00000000e-01  1.79413517e+00 
 1.28700000e+00  9.00000000e-01  1.79413522e+00 
 1.28800000e+00  9.00000000e-01  1.79413527e+00 
 1.28900000e+00  9.00000000e-01  1.79413532e+00 
 1.29000000e+00  9.00000000e-01  1.79413537e+00 
 1.29100000e+00  9.00000000e-01  1.79413541e+00 
 1.29200000e+00  9.00000000e-01  1.79413545e+00 
 1.29300000e+00  9.00000000e-01  1.79413550e+00 
 1.29400000e+00  9.00000000e-01  1.79413554e+00 
 1.29500000e+00  9.00000000e-01  1.79413558e+00 
 1.29600000e+00  9.00000000e-01  1.79413563e+00 
 1.29700000e+00  9.00000000e-01  1.79413566e+00 
 1.29800000e+00  9.00000000e-01  1.79413570e+00 
 1.29900000e+00  9.00000000e-01  1.79413574e+00 
 1.30000000e+00  9.00000000e-01  1.79413577e+00 
 1.30100000e+00  9.00000000e-01  1.79413580e+00 
 1.30200000e+00  9.00000000e-01  1.79413584e+00 
 1.30300000e+00  9.00000000e-01  1.79413587e+00 
 1.30400000e+00  9.00000000e-01  1.79413590e+00 
 1.30500000e+00  9.00000000e-01  1.79413593e+00 
 1.30600000e+00  9.00000000e-01  1.79413596e+00 
 1.30700000e+00  9.00000000e-01  1.79413599e+00 
 1.30800000e+00  9.00000000e-01  1.79413601e+00 
 1.30900000e+00  9.00000000e-01  1.79413604e+00 
 1.31000000e+00  9.00000000e-01  1.79413606e+00 
 1.31100000e+00  9.00000000e-01  1.79413609e+00 
 1.31200000e+00  9.00000000e-01  1.79413612e+00 
 1.31300000e+00  9.00000000e-01  1.79413614e+00 
 1.31400000e+00  9.00000000e-01  1.79413616e+00 
 1.31500000e+00  9.00000000e-01  1.79413619e+00 
 1.31600000e+00  9.00000000e-01  1.79413621e+00 
 1.31700000e+00  9.00000000e-01  1.79413623e+00 
 1.31800000e+00  9.00000000e-01  1.79413625e+00 
 1.31900000e+00  9.00000000e-01  1.79413626e+00 
 1.32000000e+00  9.00000000e-01  1.79413629e+00 
 1.32100000e+00  9.00000000e-01  1.79413630e+00 
 1.32200000e+00  9.00000000e-01  1.79413632e+00 
 1.32300000e+00  9.00000000e-01  1.79413634e+00 
 1.32400000e+00  9.00000000e-01  1.79413636e+00 
 1.32500000e+00  9.00000000e-01  1.79413637e+00 
 1.32600000e+00  9.00000000e-01  1.79413639e+00 
 1.32700000e+00  9.00000000e-01  1.79413640e+00 
 1.32800000e+00  9.00000000e-01  1.79413642e+00 
 1.32900000e+00  9.00000000e-01  1.79413643e+00 
 1.33000000e+00  9.00000000e-01  1.79413645e+00 
 1.33100000e+00  9.00000000e-01  1.79413646e+00 
 1.33200000e+00  9.00000000e-01  1.79413647e+00 
 1.33300000e+00  9.00000000e-01  1.79413649e+00 
 1.33400000e+00  9.00000000e-01  1.79413650e+00 
 1.33500000e+00  9.00000000e-01  1.79413651e+00 
 1.33600000e+00  9.00000000e-01  1.79413653e+00 
 1.33700000e+00  9.00000000e-01  1.79413653e+00 
 1.33800000e+00  9.00000000e-01  1.79413654e+00 
 1.33900000e+00  9.00000000e-01  1.79413656e+00 
 1.34000000e+00  9.00000000e-01  1.79413656e+00 
 1.34100000e+00  9.00000000e-01  1.79413658e+00 
 1.34200000e+00  9.00000000e-01  1.79413659e+00 
 1.34300000e+00  9.00000000e-01  1.79413660e+00 
 1.34400000e+00  9.00000000e-01  1.79413660e+00 
 1.34500000e+00  9.00000000e-01  1.79413661e+00 
 1.34600000e+00  9.00000000e-01  1.79413662e+00 
 1.34700000e+00  9.00000000e-01  1.79413663e+00 
 1.34800000e+00  9.00000000e-01  1.79413664e+00 
 1.34900000e+00  9.00000000e-01  1.79413665e+00 
 1.35000000e+00  9.00000000e-01  1.79413665e+00 
 1.35100000e+00  9.00000000e-01  1.79413666e+00 
 1.35200000e+00  9.00000000e-01  1.79413667e+00 
 1.35300000e+00  9.00000000e-01  1.79413668e+00 
 1.35400000e+00  9.00000000e-01  1.79413669e+00 
 1.35500000e+00  9.00000000e-01  1.79413669e+00 
 1.35600000e+00  9.00000000e-01  1.79413669e+00 
 1.35700000e+00  9.00000000e-01  1.79413670e+00 
 1.35800000e+00  9.00000000e-01  1.79413671e+00 
 1.35900000e+00  9.00000000e-01  1.79413671e+00 
 1.36000000e+00  9.00000000e-01  1.79413672e+00 
 1.36100000e+00  9.00000000e-01  1.79413673e+00 
 1.36200000e+00  9.00000000e-01  1.79413673e+00 
 1.36300000e+00  9.00000000e-01  1.79413674e+00 
 1.36400000e+00  9.00000000e-01  1.79413674e+00 
 1.36500000e+00  9.00000000e-01  1.79413674e+00 
 1.36600000e+00  9.00000000e-01  1.79413675e+00 
 1.36700000e+00  9.00000000e-01  1.79413675e+00 
 1.36800000e+00  9.00000000e-01  1.79413676e+00 
 1.36900000e+00  9.00000000e-01  1.79413676e+00 
 1.37000000e+00  9.00000000e-01  1.79413677e+00 
 1.37100000e+00  9.00000000e-01  1.79413677e+00 
 1.37200000e+00  9.00000000e-01  1.79413677e+00 
 1.37300000e+00  9.00000000e-01  1.79413678e+00 
 1.37400000e+00  9.00000000e-01  1.79413678e+00 
 1.37500000e+00  9.00000000e-01  1.79413678e+00 
 1.37600000e+00  9.00000000e-01  1.79413679e+00 
 1.37700000e+00  9.00000000e-01  1.79413679e+00 
 1.37800000e+00  9.00000000e-01  1.79413679e+00 
 1.37900000e+00  9.00000000e-01  1.79413680e+00 
 1.38000000e+00  9.00000000e-01  1.79413680e+00 
 1.38100000e+00  9.00000000e-01  1.79413680e+00 
 1.38200000e+00  9.00000000e-01  1.79413681e+00 
 1.38300000e+00  9.00000000e-01  1.79413681e+00 
 1.38400000e+00  9.00000000e-01  1.79413681e+00 
 1.38500000e+00  9.00000000e-01  1.79413682e+00 
 1.38600000e+00  9.00000000e-01  1.79413682e+00 
 1.38700000e+00  9.00000000e-01  1.79413682e+00 
 1.38800000e+00  9.00000000e-01  1.79413683e+00 
 1.38900000e+00  9.00000000e-01  1.79413683e+00 
 1.39000000e+00  9.00000000e-01  1.79413683e+00 
 1.39100000e+00  9.00000000e-01  1.79413683e+00 
 1.39200000e+00  9.00000000e-01  1.79413683e+00 
 1.39300000e+00  9.00000000e-01  1.79413683e+00 
 1.39400000e+00  9.00000000e-01  1.79413684e+00 
 1.39500000e+00  9.00000000e-01  1.79413684e+00 
 1.39600000e+00  9.00000000e-01  1.79413684e+00 
 1.39700000e+00  9.00000000e-01  1.79413684e+00 
 1.39800000e+00  9.00000000e-01  1.79413685e+00 
 1.39900000e+00  9.00000000e-01  1.79413685e+00 
 1.40000000e+00  9.00000000e-01  1.79413685e+00 
 1.40100000e+00  9.00000000e-01  1.79413685e+00 
 1.40200000e+00  9.00000000e-01  1.79413685e+00 
 1.40300000e+00  9.00000000e-01  1.79413685e+00 
 1.40400000e+00  9.00000000e-01  1.79413686e+00 
 1.40500000e+00  9.00000000e-01  1.79413686e+00 
 1.40600000e+00  9.00000000e-01  1.79413686e+00 
 1.40700000e+00  9.00000000e-01  1.79413686e+00 
 1.40800000e+00  9.00000000e-01  1.79413686e+00 
 1.40900000e+00  9.00000000e-01  1.79413686e+00 
 1.41000000e+00  9.00000000e-01  1.79413686e+00 
 1.41100000e+00  9.00000000e-01  1.79413686e+00 
 1.41200000e+00  9.00000000e-01  1.79413686e+00 
 1.41300000e+00  9.00000000e-01  1.79413686e+00 
 1.41400000e+00  9.00000000e-01  1.79413687e+00 
 1.41500000e+00  9.00000000e-01  1.79413687e+00 
 1.41600000e+00  9.00000000e-01  1.79413687e+00 
 1.41700000e+00  9.00000000e-01  1.79413687e+00 
 1.41800000e+00  9.00000000e-01  1.79413687e+00 
 1.41900000e+00  9.00000000e-01  1.79413687e+00 
 1.42000000e+00  9.00000000e-01  1.79413688e+00 
 1.42100000e+00  9.00000000e-01  1.79413687e+00 
 1.42200000e+00  9.00000000e-01  1.79413687e+00 
 1.42300000e+00  9.00000000e-01  1.79413687e+00 
 1.42400000e+00  9.00000000e-01  1.79413687e+00 
 1.42500000e+00  9.00000000e-01  1.79413688e+00 
 1.42600000e+00  9.00000000e-01  1.79413688e+00 
 1.42700000e+00  9.00000000e-01  1.79413688e+00 
 1.42800000e+00  9.00000000e-01  1.79413688e+00 
 1.42900000e+00  9.00000000e-01  1.79413688e+00 
 1.43000000e+00  9.00000000e-01  1.79413688e+00 
 1.43100000e+00  9.00000000e-01  1.79413688e+00 
 1.43200000e+00  9.00000000e-01  1.79413688e+00 
 1.43300000e+00  9.00000000e-01  1.79413688e+00 
 1.43400000e+00  9.00000000e-01  1.79413688e+00 
 1.43500000e+00  9.00000000e-01  1.79413689e+00 
 1.43600000e+00  9.00000000e-01  1.79413688e+00 
 1.43700000e+00  9.00000000e-01  1.79413689e+00 
 1.43800000e+00  9.00000000e-01  1.79413689e+00 
 1.43900000e+00  9.00000000e-01  1.79413688e+00 
 1.44000000e+00  9.00000000e-01  1.79413689e+00 
 1.44100000e+00  9.00000000e-01  1.79413689e+00 
 1.44200000e+00  9.00000000e-01  1.79413688e+00 
 1.44300000e+00  9.00000000e-01  1.79413689e+00 
 1.44400000e+00  9.00000000e-01  1.79413689e+00 
 1.44500000e+00  9.00000000e-01  1.79413689e+00 
 1.44600000e+00  9.00000000e-01  1.79413689e+00 
 1.44700000e+00  9.00000000e-01  1.79413689e+00 
 1.44800000e+00  9.00000000e-01  1.79413689e+00 
 1.44900000e+00  9.00000000e-01  1.79413689e+00 
 1.45000000e+00  9.00000000e-01  1.79413689e+00 
 1.45100000e+00  9.00000000e-01  1.79413689e+00 
 1.45200000e+00  9.00000000e-01  1.79413689e+00 
 1.45300000e+00  9.00000000e-01  1.79413689e+00 
 1.45400000e+00  9.00000000e-01  1.79413690e+00 
 1.45500000e+00  9.00000000e-01  1.79413689e+00 
 1.45600000e+00  9.00000000e-01  1.79413689e+00 
 1.45700000e+00  9.00000000e-01  1.79413689e+00 
 1.45800000e+00  9.00000000e-01  1.79413689e+00 
 1.45900000e+00  9.00000000e-01  1.79413689e+00 
 1.46000000e+00  9.00000000e-01  1.79413689e+00 
 1.46100000e+00  9.00000000e-01  1.79413690e+00 
 1.46200000e+00  9.00000000e-01  1.79413689e+00 
 1.46300000e+00  9.00000000e-01  1.79413690e+00 
 1.46400000e+00  9.00000000e-01  1.79413690e+00 
 1.46500000e+00  9.00000000e-01  1.79413690e+00 
 1.46600000e+00  9.00000000e-01  1.79413690e+00 
 1.46700000e+00  9.00000000e-01  1.79413690e+00 
 1.46800000e+00  9.00000000e-01  1.79413689e+00 
 1.46900000e+00  9.00000000e-01  1.79413690e+00 
 1.47000000e+00  9.00000000e-01  1.79413689e+00 
 1.47100000e+00  9.00000000e-01  1.79413690e+00 
 1.47200000e+00  9.00000000e-01  1.79413690e+00 
 1.47300000e+00  9.00000000e-01  1.79413690e+00 
 1.47400000e+00  9.00000000e-01  1.79413690e+00 
 1.47500000e+00  9.00000000e-01  1.79413690e+00 
 1.47600000e+00  9.00000000e-01  1.79413689e+00 
 1.47700000e+00  9.00000000e-01  1.79413690e+00 
 1.47800000e+00  9.00000000e-01  1.79413690e+00 
 1.47900000e+00  9.00000000e-01  1.79413690e+00 
 1.48000000e+00  9.00000000e-01  1.79413690e+00 
 1.48100000e+00  9.00000000e-01  1.79413690e+00 
 1.48200000e+00  9.00000000e-01  1.79413690e+00 
 1.48300000e+00  9.00000000e-01  1.79413690e+00 
 1.48400000e+00  9.00000000e-01  1.79413690e+00 
 1.48500000e+00  9.00000000e-01  1.79413690e+00 
 1.48600000e+00  9.00000000e-01  1.79413690e+00 
 1.48700000e+00  9.00000000e-01  1.79413690e+00 
 1.48800000e+00  9.00000000e-01  1.79413690e+00 
 1.48900000e+00  9.00000000e-01  1.79413690e+00 
 1.49000000e+00  9.00000000e-01  1.79413690e+00 
 1.49100000e+00  9.00000000e-01  1.79413690e+00 
 1.49200000e+00  9.00000000e-01  1.79413690e+00 
 1.49300000e+00  9.00000000e-01  1.79413690e+00 
 1.49400000e+00  9.00000000e-01  1.79413690e+00 
 1.49500000e+00  9.00000000e-01  1.79413690e+00 
 1.49600000e+00  9.00000000e-01  1.79413690e+00 
 1.49700000e+00  9.00000000e-01  1.79413690e+00 
 1.49800000e+00  9.00000000e-01  1.79413690e+00 
 1.49900000e+00  9.00000000e-01  1.79413690e+00 
 1.50000000e+00  9.00000000e-01  1.79413690e+00 
 1.50100000e+00  9.00000000e-01  1.79413690e+00 
 1.50200000e+00  9.00000000e-01  1.79413690e+00 
 1.50300000e+00  9.00000000e-01  1.79413690e+00 
 1.50400000e+00  9.00000000e-01  1.79413690e+00 
 1.50500000e+00  9.00000000e-01  1.79413690e+00 
 1.50600000e+00  9.00000000e-01  1.79413690e+00 
 1.50700000e+00  9.00000000e-01  1.79413690e+00 
 1.50800000e+00  9.00000000e-01  1.79413690e+00 
 1.50900000e+00  9.00000000e-01  1.79413690e+00 
 1.51000000e+00  9.00000000e-01  1.79413690e+00 
 1.51100000e+00  9.00000000e-01  1.79413690e+00 
 1.51200000e+00  9.00000000e-01  1.79413690e+00 
 1.51300000e+00  9.00000000e-01  1.79413690e+00 
 1.51400000e+00  9.00000000e-01  1.79413690e+00 
 1.51500000e+00  9.00000000e-01  1.79413690e+00 
 1.51600000e+00  9.00000000e-01  1.79413690e+00 
 1.51700000e+00  9.00000000e-01  1.79413690e+00 
 1.51800000e+00  9.00000000e-01  1.79413690e+00 
 1.51900000e+00  9.00000000e-01  1.79413690e+00 
 1.52000000e+00  9.00000000e-01  1.79413690e+00 
 1.52100000e+00  9.00000000e-01  1.79413690e+00 
 1.52200000e+00  9.00000000e-01  1.79413690e+00 
 1.52300000e+00  9.00000000e-01  1.79413690e+00 
 1.52400000e+00  9.00000000e-01  1.79413690e+00 
 1.52500000e+00  9.00000000e-01  1.79413690e+00 
 1.52600000e+00  9.00000000e-01  1.79413690e+00 
 1.52700000e+00  9.00000000e-01  1.79413690e+00 
 1.52800000e+00  9.00000000e-01  1.79413690e+00 
 1.52900000e+00  9.00000000e-01  1.79413689e+00 
 1.53000000e+00  9.00000000e-01  1.79413690e+00 
 1.53100000e+00  9.00000000e-01  1.79413690e+00 
 1.53200000e+00  9.00000000e-01  1.79413690e+00 
 1.53300000e+00  9.00000000e-01  1.79413690e+00 
 1.53400000e+00  9.00000000e-01  1.79413690e+00 
 1.53500000e+00  9.00000000e-01  1.79413690e+00 
 1.53600000e+00  9.00000000e-01  1.79413690e+00 
 1.53700000e+00  9.00000000e-01  1.79413690e+00 
 1.53800000e+00  9.00000000e-01  1.79413690e+00 
 1.53900000e+00  9.00000000e-01  1.79413690e+00 
 1.54000000e+00  9.00000000e-01  1.79413690e+00 
 1.54100000e+00  9.00000000e-01  1.79413690e+00 
 1.54200000e+00  9.00000000e-01  1.79413690e+00 
 1.54300000e+00  9.00000000e-01  1.79413690e+00 
 1.54400000e+00  9.00000000e-01  1.79413690e+00 
 1.54500000e+00  9.00000000e-01  1.79413690e+00 
 1.54600000e+00  9.00000000e-01  1.79413690e+00 
 1.54700000e+00  9.00000000e-01  1.79413690e+00 
 1.54800000e+00  9.00000000e-01  1.79413690e+00 
 1.54900000e+00  9.00000000e-01  1.79413690e+00 
 1.55000000e+00  9.00000000e-01  1.79413690e+00 
 1.55100000e+00  9.00000000e-01  1.79413690e+00 
 1.55200000e+00  9.00000000e-01  1.79413690e+00 
 1.55300000e+00  9.00000000e-01  1.79413690e+00 
 1.55400000e+00  9.00000000e-01  1.79413690e+00 
 1.55500000e+00  9.00000000e-01  1.79413690e+00 
 1.55600000e+00  9.00000000e-01  1.79413690e+00 
 1.55700000e+00  9.00000000e-01  1.79413690e+00 
 1.55800000e+00  9.00000000e-01  1.79413690e+00 
 1.55900000e+00  9.00000000e-01  1.79413690e+00 
 1.56000000e+00  9.00000000e-01  1.79413690e+00 
